repository_language,created_at,created_at_formatted,active_repos,pushes,size
Emacs Lisp,1337040000000000,May 15,112,287,1383761
Emacs Lisp,1337126400000000,May 16,100,272,1335269
Emacs Lisp,1337212800000000,May 17,117,286,1168837
Emacs Lisp,1337299200000000,May 18,23,31,246090
Erlang,1331424000000000,Mar 11,29,72,65558
Erlang,1331510400000000,Mar 12,66,152,647247
Erlang,1331596800000000,Mar 13,66,133,231674
Erlang,1331683200000000,Mar 14,42,102,83044
Erlang,1331769600000000,Mar 15,58,168,165653
Erlang,1331856000000000,Mar 16,56,140,154668
Erlang,1331942400000000,Mar 17,27,115,190612
Erlang,1332028800000000,Mar 18,40,108,268380
Erlang,1332115200000000,Mar 19,66,134,433820
Erlang,1332201600000000,Mar 20,57,132,115428
Erlang,1332288000000000,Mar 21,65,250,194244
Erlang,1332374400000000,Mar 22,69,236,464296
Erlang,1332460800000000,Mar 23,54,154,97831
Erlang,1332547200000000,Mar 24,35,55,358916
Erlang,1332633600000000,Mar 25,48,122,748556
Erlang,1332720000000000,Mar 26,63,179,221955
Erlang,1332806400000000,Mar 27,78,250,1620810
Erlang,1332892800000000,Mar 28,68,195,828008
Erlang,1332979200000000,Mar 29,57,170,454560
Erlang,1333065600000000,Mar 30,74,156,199378
Erlang,1333152000000000,Mar 31,46,108,56020
Erlang,1333238400000000,Apr 01,37,80,153100
Erlang,1333324800000000,Apr 02,66,160,111973
Erlang,1333411200000000,Apr 03,59,155,162202
Erlang,1333497600000000,Apr 04,64,140,446368
Erlang,1333584000000000,Apr 05,61,183,533524
Erlang,1333670400000000,Apr 06,65,241,1797410
Erlang,1333756800000000,Apr 07,42,117,1355620
Erlang,1333843200000000,Apr 08,36,99,28226
Erlang,1333929600000000,Apr 09,61,167,2010272
Erlang,1334016000000000,Apr 10,58,149,138623
Erlang,1334102400000000,Apr 11,79,260,508885
Erlang,1334188800000000,Apr 12,68,162,408179
Erlang,1334275200000000,Apr 13,71,143,185580
Erlang,1334361600000000,Apr 14,34,72,38348
Erlang,1334448000000000,Apr 15,33,70,650480
Erlang,1334534400000000,Apr 16,54,132,66136
Erlang,1334620800000000,Apr 17,72,155,783930
Erlang,1334707200000000,Apr 18,61,176,800981
Erlang,1334793600000000,Apr 19,62,194,138589
Erlang,1334880000000000,Apr 20,61,171,124293
Erlang,1334966400000000,Apr 21,31,73,51388
Erlang,1335052800000000,Apr 22,40,103,704147
Erlang,1335139200000000,Apr 23,81,202,809584
Erlang,1335225600000000,Apr 24,87,234,434991
Erlang,1335312000000000,Apr 25,69,194,215457
Erlang,1335398400000000,Apr 26,54,183,198666
Erlang,1335484800000000,Apr 27,62,130,102701
Erlang,1335571200000000,Apr 28,42,141,68237
Erlang,1335657600000000,Apr 29,43,141,57260
Erlang,1335744000000000,Apr 30,86,224,906474
Erlang,1335830400000000,May 01,63,182,74900
Erlang,1335916800000000,May 02,77,216,295548
Erlang,1336003200000000,May 03,66,181,141189
Erlang,1336089600000000,May 04,69,189,454488
Erlang,1336176000000000,May 05,38,123,88190
Erlang,1336262400000000,May 06,55,166,118848
Erlang,1336348800000000,May 07,75,213,337620
Erlang,1336435200000000,May 08,81,247,551852
Erlang,1336521600000000,May 09,68,228,626633
Erlang,1336608000000000,May 10,73,178,752561
Erlang,1336694400000000,May 11,74,185,133998
Erlang,1336780800000000,May 12,39,135,433783
Erlang,1336867200000000,May 13,62,219,232085
Erlang,1336953600000000,May 14,79,244,514547
Erlang,1337040000000000,May 15,78,230,303744
Erlang,1337126400000000,May 16,79,212,189686
Erlang,1337212800000000,May 17,73,189,193436
Erlang,1337299200000000,May 18,5,8,3964
F#,1331424000000000,Mar 11,13,18,902072
F#,1331510400000000,Mar 12,10,21,85250
F#,1331596800000000,Mar 13,12,20,681304
F#,1331683200000000,Mar 14,11,21,209405
F#,1331769600000000,Mar 15,6,11,704682
F#,1331856000000000,Mar 16,10,16,235297
F#,1331942400000000,Mar 17,12,23,28728
F#,1332028800000000,Mar 18,10,21,19663
F#,1332115200000000,Mar 19,11,22,49400
F#,1332201600000000,Mar 20,7,19,77573
F#,1332288000000000,Mar 21,10,38,310689
F#,1332374400000000,Mar 22,8,24,259768
F#,1332460800000000,Mar 23,11,28,478528
F#,1332547200000000,Mar 24,11,42,129326
F#,1332633600000000,Mar 25,11,21,104552
F#,1332720000000000,Mar 26,9,22,400232
F#,1332806400000000,Mar 27,11,20,240724
F#,1332892800000000,Mar 28,10,18,104014
F#,1332979200000000,Mar 29,11,59,90809
F#,1333065600000000,Mar 30,8,36,85696
F#,1333152000000000,Mar 31,6,16,27588
F#,1333238400000000,Apr 01,8,23,16540
F#,1333324800000000,Apr 02,10,36,225417
F#,1333411200000000,Apr 03,6,15,13755
F#,1333497600000000,Apr 04,12,25,288736
F#,1333584000000000,Apr 05,8,16,4558
F#,1333670400000000,Apr 06,6,11,25516
F#,1333756800000000,Apr 07,8,12,26829
F#,1333843200000000,Apr 08,6,17,3212
F#,1333929600000000,Apr 09,8,12,61840
F#,1334016000000000,Apr 10,7,14,149140
F#,1334102400000000,Apr 11,10,14,149680
F#,1334188800000000,Apr 12,6,7,5332
F#,1334275200000000,Apr 13,6,14,7608
F#,1334361600000000,Apr 14,9,15,14380
F#,1334448000000000,Apr 15,8,18,11140
F#,1334534400000000,Apr 16,5,11,4764
F#,1334620800000000,Apr 17,4,5,258512
F#,1334707200000000,Apr 18,7,8,271926
F#,1334793600000000,Apr 19,5,6,175088
F#,1334880000000000,Apr 20,5,6,11436
F#,1334966400000000,Apr 21,6,12,60668
F#,1335052800000000,Apr 22,7,18,13524
F#,1335139200000000,Apr 23,5,9,107388
F#,1335225600000000,Apr 24,8,12,27876
F#,1335312000000000,Apr 25,4,6,40380
F#,1335398400000000,Apr 26,6,11,6512
F#,1335484800000000,Apr 27,10,16,9820
F#,1335571200000000,Apr 28,5,13,2308
F#,1335657600000000,Apr 29,6,23,4228
F#,1335744000000000,Apr 30,12,21,917180
F#,1335830400000000,May 01,6,14,70004
F#,1335916800000000,May 02,8,22,73344
F#,1336003200000000,May 03,12,23,283256
F#,1336089600000000,May 04,11,13,8720
F#,1336176000000000,May 05,8,15,23916
F#,1336262400000000,May 06,13,22,34036
F#,1336348800000000,May 07,11,18,223720
F#,1336435200000000,May 08,13,17,21912
F#,1336521600000000,May 09,9,15,114224
F#,1336608000000000,May 10,11,20,177132
F#,1336694400000000,May 11,10,13,33972
F#,1336780800000000,May 12,10,22,68576
F#,1336867200000000,May 13,10,31,305000
F#,1336953600000000,May 14,4,6,1040
F#,1337040000000000,May 15,11,19,8260
F#,1337126400000000,May 16,8,8,9476
F#,1337212800000000,May 17,11,22,186296
F#,1337299200000000,May 18,2,3,26096
FORTRAN,1331424000000000,Mar 11,7,13,63016
FORTRAN,1331510400000000,Mar 12,14,29,167900
FORTRAN,1331596800000000,Mar 13,19,28,115076
FORTRAN,1331683200000000,Mar 14,17,31,492064
FORTRAN,1331769600000000,Mar 15,15,42,161127
FORTRAN,1331856000000000,Mar 16,16,29,555224
FORTRAN,1331942400000000,Mar 17,5,11,39632
FORTRAN,1332028800000000,Mar 18,6,8,3368
FORTRAN,1332115200000000,Mar 19,14,30,212590
FORTRAN,1332201600000000,Mar 20,17,35,242940
FORTRAN,1332288000000000,Mar 21,16,37,675382
FORTRAN,1332374400000000,Mar 22,8,15,41296
FORTRAN,1332460800000000,Mar 23,13,28,79280
FORTRAN,1332547200000000,Mar 24,3,3,76292
FORTRAN,1332633600000000,Mar 25,4,7,1908
FORTRAN,1332720000000000,Mar 26,13,26,28064
FORTRAN,1332806400000000,Mar 27,14,22,30850
FORTRAN,1332892800000000,Mar 28,17,30,95142
FORTRAN,1332979200000000,Mar 29,13,23,404356
FORTRAN,1333065600000000,Mar 30,9,22,126600
FORTRAN,1333152000000000,Mar 31,6,16,18472
FORTRAN,1333238400000000,Apr 01,8,15,6472
FORTRAN,1333324800000000,Apr 02,12,25,454083
FORTRAN,1333411200000000,Apr 03,16,44,230265
FORTRAN,1333497600000000,Apr 04,15,25,28800
FORTRAN,1333584000000000,Apr 05,14,26,265400
FORTRAN,1333670400000000,Apr 06,14,28,163293
FORTRAN,1333756800000000,Apr 07,6,6,108277
FORTRAN,1333843200000000,Apr 08,5,8,6104
FORTRAN,1333929600000000,Apr 09,7,10,9613
FORTRAN,1334016000000000,Apr 10,17,60,237773
FORTRAN,1334102400000000,Apr 11,19,53,324033
FORTRAN,1334188800000000,Apr 12,12,27,152832
FORTRAN,1334275200000000,Apr 13,13,51,304132
FORTRAN,1334361600000000,Apr 14,10,100,483224
FORTRAN,1334448000000000,Apr 15,8,35,219492
FORTRAN,1334534400000000,Apr 16,20,33,65694
FORTRAN,1334620800000000,Apr 17,13,21,58855
FORTRAN,1334707200000000,Apr 18,13,22,536605
FORTRAN,1334793600000000,Apr 19,23,57,153548
FORTRAN,1334880000000000,Apr 20,15,25,128524
FORTRAN,1334966400000000,Apr 21,9,27,356444
FORTRAN,1335052800000000,Apr 22,9,33,477759
FORTRAN,1335139200000000,Apr 23,17,33,325820
FORTRAN,1335225600000000,Apr 24,19,43,293176
FORTRAN,1335312000000000,Apr 25,14,34,146484
FORTRAN,1335398400000000,Apr 26,13,42,219448
FORTRAN,1335484800000000,Apr 27,13,19,135112
FORTRAN,1335571200000000,Apr 28,5,5,4080
FORTRAN,1335657600000000,Apr 29,7,16,219040
FORTRAN,1335744000000000,Apr 30,13,21,36948
FORTRAN,1335830400000000,May 01,13,25,430620
FORTRAN,1335916800000000,May 02,18,30,649332
FORTRAN,1336003200000000,May 03,17,34,47976
FORTRAN,1336089600000000,May 04,18,31,43284
FORTRAN,1336176000000000,May 05,3,3,8060
FORTRAN,1336262400000000,May 06,10,22,173740
FORTRAN,1336348800000000,May 07,14,23,58672
FORTRAN,1336435200000000,May 08,16,27,62648
FORTRAN,1336521600000000,May 09,20,41,145856
FORTRAN,1336608000000000,May 10,19,48,91784
FORTRAN,1336694400000000,May 11,19,47,535260
FORTRAN,1336780800000000,May 12,6,27,141204
FORTRAN,1336867200000000,May 13,8,13,28348
FORTRAN,1336953600000000,May 14,18,34,358700
FORTRAN,1337040000000000,May 15,10,21,113404
FORTRAN,1337126400000000,May 16,24,39,195372
FORTRAN,1337212800000000,May 17,20,38,152728
FORTRAN,1337299200000000,May 18,1,1,180
Factor,1331424000000000,Mar 11,1,1,592
Factor,1331510400000000,Mar 12,1,1,616
Factor,1331596800000000,Mar 13,1,3,600
Factor,1331856000000000,Mar 16,1,1,260
Factor,1331942400000000,Mar 17,1,1,136
Factor,1332028800000000,Mar 18,2,2,68520
Factor,1332115200000000,Mar 19,1,1,124
Factor,1332201600000000,Mar 20,1,1,660
Factor,1332374400000000,Mar 22,1,1,680
Factor,1332547200000000,Mar 24,2,2,860
Factor,1332633600000000,Mar 25,2,2,984
Factor,1332720000000000,Mar 26,1,1,244
Factor,1332806400000000,Mar 27,2,3,2690
Factor,1332892800000000,Mar 28,1,2,368
Factor,1332979200000000,Mar 29,2,5,3432
Factor,1333152000000000,Mar 31,1,5,1208
Factor,1333238400000000,Apr 01,2,2,1136
Factor,1333324800000000,Apr 02,1,2,1776
Factor,1333411200000000,Apr 03,1,3,824
Factor,1333584000000000,Apr 05,1,7,1636
Factor,1333670400000000,Apr 06,1,3,704
Factor,1333756800000000,Apr 07,2,4,5272
Factor,1333843200000000,Apr 08,2,6,3128
Factor,1333929600000000,Apr 09,1,6,960
Factor,1334016000000000,Apr 10,2,4,4504
Factor,1334102400000000,Apr 11,1,1,140
Factor,1334188800000000,Apr 12,2,3,1480
Factor,1334448000000000,Apr 15,3,6,2152
Factor,1334534400000000,Apr 16,3,8,2508
Factor,1334620800000000,Apr 17,1,1,272
Factor,1334707200000000,Apr 18,2,11,2656
Factor,1334793600000000,Apr 19,2,8,2096
Factor,1334880000000000,Apr 20,2,6,1448
Factor,1334966400000000,Apr 21,2,4,1892
Factor,1335052800000000,Apr 22,1,1,308
Factor,1335139200000000,Apr 23,1,4,1128
Factor,1335225600000000,Apr 24,2,5,1068
Factor,1335312000000000,Apr 25,2,11,3984
Factor,1335398400000000,Apr 26,2,6,2496
Factor,1335484800000000,Apr 27,2,12,5872
Factor,1335916800000000,May 02,1,4,1688
Factor,1336003200000000,May 03,1,9,3844
Factor,1336089600000000,May 04,1,11,5052
Factor,1336176000000000,May 05,1,12,5416
Factor,1336348800000000,May 07,1,1,484
Factor,1336435200000000,May 08,1,4,1924
Factor,1336608000000000,May 10,1,2,272
Factor,1336694400000000,May 11,1,1,1132
Factor,1336867200000000,May 13,1,2,288
Factor,1337040000000000,May 15,3,9,1860
Factor,1337126400000000,May 16,1,7,1456
Factor,1337212800000000,May 17,4,18,5640
Fancy,1331596800000000,Mar 13,1,1,200
Fancy,1332288000000000,Mar 21,1,2,392
Fancy,1332547200000000,Mar 24,1,2,384
Fancy,1332892800000000,Mar 28,1,1,192
Fancy,1333324800000000,Apr 02,1,2,392
Fancy,1333411200000000,Apr 03,1,1,200
Fancy,1333497600000000,Apr 04,1,2,392
Fancy,1333670400000000,Apr 06,1,2,408
Fancy,1333843200000000,Apr 08,2,2,440
Fancy,1333929600000000,Apr 09,1,2,1864
Fancy,1334016000000000,Apr 10,3,4,652
Fancy,1334102400000000,Apr 11,1,1,176
Fancy,1334188800000000,Apr 12,1,2,400
Fancy,1334361600000000,Apr 14,1,1,200
Fancy,1335139200000000,Apr 23,1,1,216
Fancy,1335225600000000,Apr 24,1,5,1100
Fancy,1335312000000000,Apr 25,1,7,1728
Fancy,1335398400000000,Apr 26,1,3,768
Fancy,1335484800000000,Apr 27,2,27,5088
Fancy,1335657600000000,Apr 29,1,1,320
Fancy,1335744000000000,Apr 30,1,2,544
Fancy,1335916800000000,May 02,1,2,392
Fancy,1336003200000000,May 03,1,2,480
Fancy,1336176000000000,May 05,2,2,584
Fancy,1337040000000000,May 15,1,4,1012
Fancy,1337126400000000,May 16,2,7,1960
Fancy,1337212800000000,May 17,1,1,264
Fantom,1332460800000000,Mar 23,1,1,152
Fantom,1332547200000000,Mar 24,1,5,816
Fantom,1333584000000000,Apr 05,1,3,2856
Fantom,1336003200000000,May 03,2,2,248
Go,1331424000000000,Mar 11,37,65,87497
Go,1331510400000000,Mar 12,43,91,165682
Go,1331596800000000,Mar 13,50,118,597011
Go,1331683200000000,Mar 14,62,141,318425
Go,1331769600000000,Mar 15,50,110,322808
Go,1331856000000000,Mar 16,52,128,298116
Go,1331942400000000,Mar 17,48,102,202408
Go,1332028800000000,Mar 18,50,123,205088
Go,1332115200000000,Mar 19,60,128,466371
Go,1332201600000000,Mar 20,61,127,372869
Go,1332288000000000,Mar 21,41,128,938944
Go,1332374400000000,Mar 22,52,148,420604
Go,1332460800000000,Mar 23,35,89,229276
Go,1332547200000000,Mar 24,59,131,178484
Go,1332633600000000,Mar 25,53,135,144773
Go,1332720000000000,Mar 26,76,177,488388
Go,1332806400000000,Mar 27,64,152,240303
Go,1332892800000000,Mar 28,94,231,382638
Go,1332979200000000,Mar 29,103,232,313209
Go,1333065600000000,Mar 30,86,176,325073
Go,1333152000000000,Mar 31,74,154,126164
Go,1333238400000000,Apr 01,60,185,133193
Go,1333324800000000,Apr 02,76,178,251040
Go,1333411200000000,Apr 03,81,186,135828
Go,1333497600000000,Apr 04,67,131,427772
Go,1333584000000000,Apr 05,73,180,481859
Go,1333670400000000,Apr 06,64,194,569716
Go,1333756800000000,Apr 07,60,123,155096
Go,1333843200000000,Apr 08,62,170,138818
Go,1333929600000000,Apr 09,64,186,145933
Go,1334016000000000,Apr 10,76,187,240322
Go,1334102400000000,Apr 11,66,142,159983
Go,1334188800000000,Apr 12,67,149,373615
Go,1334275200000000,Apr 13,68,162,193068
Go,1334361600000000,Apr 14,61,148,363256
Go,1334448000000000,Apr 15,55,136,165468
Go,1334534400000000,Apr 16,75,205,297096
Go,1334620800000000,Apr 17,69,177,482776
Go,1334707200000000,Apr 18,88,245,558976
Go,1334793600000000,Apr 19,60,176,173640
Go,1334880000000000,Apr 20,68,202,485752
Go,1334966400000000,Apr 21,60,173,292648
Go,1335052800000000,Apr 22,52,159,134000
Go,1335139200000000,Apr 23,68,159,526104
Go,1335225600000000,Apr 24,68,177,221096
Go,1335312000000000,Apr 25,66,187,773496
Go,1335398400000000,Apr 26,72,167,465872
Go,1335484800000000,Apr 27,66,185,345368
Go,1335571200000000,Apr 28,73,169,492737
Go,1335657600000000,Apr 29,62,111,271229
Go,1335744000000000,Apr 30,63,125,490824
Go,1335830400000000,May 01,68,152,597296
Go,1335916800000000,May 02,60,124,124892
Go,1336003200000000,May 03,78,174,384154
Go,1336089600000000,May 04,81,178,206842
Go,1336176000000000,May 05,57,122,270348
Go,1336262400000000,May 06,47,113,67756
Go,1336348800000000,May 07,76,174,477616
Go,1336435200000000,May 08,65,122,417344
Go,1336521600000000,May 09,68,173,476000
Go,1336608000000000,May 10,80,169,615868
Go,1336694400000000,May 11,73,185,446062
Go,1336780800000000,May 12,35,87,323008
Go,1336867200000000,May 13,53,155,350280
Go,1336953600000000,May 14,65,143,422649
Go,1337040000000000,May 15,75,150,430423
Go,1337126400000000,May 16,53,129,651896
Go,1337212800000000,May 17,58,137,283106
Go,1337299200000000,May 18,11,33,51512
Gosu,1331424000000000,Mar 11,1,1,462
Gosu,1331683200000000,Mar 14,2,2,20020
Gosu,1331769600000000,Mar 15,2,3,21168
Gosu,1331942400000000,Mar 17,1,2,996
Gosu,1332288000000000,Mar 21,1,3,420
Gosu,1332374400000000,Mar 22,1,1,21524
Gosu,1332460800000000,Mar 23,1,1,22900
Gosu,1332547200000000,Mar 24,1,1,120
Gosu,1332720000000000,Mar 26,1,2,240
Gosu,1332892800000000,Mar 28,2,2,25300
Gosu,1332979200000000,Mar 29,1,4,896
Gosu,1333152000000000,Mar 31,1,2,2656
Gosu,1334016000000000,Apr 10,1,3,504
Gosu,1334102400000000,Apr 11,1,7,1764
Gosu,1334361600000000,Apr 14,1,1,546
Gosu,1334620800000000,Apr 17,1,1,24692
Gosu,1334707200000000,Apr 18,2,2,24832
Gosu,1334793600000000,Apr 19,1,1,24720
Gosu,1334880000000000,Apr 20,2,2,34972
Gosu,1335139200000000,Apr 23,1,1,25872
Gosu,1335225600000000,Apr 24,1,1,26564
Gosu,1335312000000000,Apr 25,2,6,27728
Gosu,1335398400000000,Apr 26,2,4,27448
Gosu,1335484800000000,Apr 27,3,5,29348
Gosu,1335571200000000,Apr 28,1,1,184
Gosu,1335830400000000,May 01,2,3,56108
Gosu,1335916800000000,May 02,1,1,27208
Gosu,1336176000000000,May 05,1,1,1764
Gosu,1336348800000000,May 07,5,5,29056
Gosu,1336435200000000,May 08,1,1,27340
Gosu,1336694400000000,May 11,1,3,5352
Gosu,1336953600000000,May 14,1,1,27380
Gosu,1337040000000000,May 15,1,1,27408
Groovy,1331424000000000,Mar 11,53,126,280384
Groovy,1331510400000000,Mar 12,51,145,366453
Groovy,1331596800000000,Mar 13,43,111,570253
Groovy,1331683200000000,Mar 14,59,194,1115988
Groovy,1331769600000000,Mar 15,61,149,1425651
Groovy,1331856000000000,Mar 16,54,148,519737
Groovy,1331942400000000,Mar 17,35,58,1306042
Groovy,1332028800000000,Mar 18,35,81,2475914
Groovy,1332115200000000,Mar 19,49,130,879719
Groovy,1332201600000000,Mar 20,56,133,629523
Groovy,1332288000000000,Mar 21,59,187,770581
Groovy,1332374400000000,Mar 22,53,172,498024
Groovy,1332460800000000,Mar 23,52,125,350069
Groovy,1332547200000000,Mar 24,41,80,408233
Groovy,1332633600000000,Mar 25,37,93,710004
Groovy,1332720000000000,Mar 26,49,104,258382
Groovy,1332806400000000,Mar 27,68,145,641793
Groovy,1332892800000000,Mar 28,51,130,364393
Groovy,1332979200000000,Mar 29,68,169,268224
Groovy,1333065600000000,Mar 30,65,187,688697
Groovy,1333152000000000,Mar 31,50,131,1193017
Groovy,1333238400000000,Apr 01,45,114,417594
Groovy,1333324800000000,Apr 02,66,178,750422
Groovy,1333411200000000,Apr 03,72,154,203042
Groovy,1333497600000000,Apr 04,76,186,534465
Groovy,1333584000000000,Apr 05,69,192,1129895
Groovy,1333670400000000,Apr 06,48,133,411374
Groovy,1333756800000000,Apr 07,28,76,82512
Groovy,1333843200000000,Apr 08,32,74,401522
Groovy,1333929600000000,Apr 09,60,136,319763
Groovy,1334016000000000,Apr 10,67,153,403860
Groovy,1334102400000000,Apr 11,56,144,177561
Groovy,1334188800000000,Apr 12,65,146,636781
Groovy,1334275200000000,Apr 13,64,169,325649
Groovy,1334361600000000,Apr 14,49,125,1001520
Groovy,1334448000000000,Apr 15,52,113,281866
Groovy,1334534400000000,Apr 16,76,209,1199725
Groovy,1334620800000000,Apr 17,66,129,242228
Groovy,1334707200000000,Apr 18,71,164,513890
Groovy,1334793600000000,Apr 19,72,155,307422
Groovy,1334880000000000,Apr 20,78,172,320739
Groovy,1334966400000000,Apr 21,37,128,405926
Groovy,1335052800000000,Apr 22,50,97,251798
Groovy,1335139200000000,Apr 23,70,185,317332
Groovy,1335225600000000,Apr 24,68,164,271712
Groovy,1335312000000000,Apr 25,57,155,708355
Groovy,1335398400000000,Apr 26,79,195,550117
Groovy,1335484800000000,Apr 27,72,151,200260
Groovy,1335571200000000,Apr 28,29,61,1398063
Groovy,1335657600000000,Apr 29,40,124,327008
Groovy,1335744000000000,Apr 30,68,169,351412
Groovy,1335830400000000,May 01,61,134,347039
Groovy,1335916800000000,May 02,75,173,1510408
Groovy,1336003200000000,May 03,80,220,541780
Groovy,1336089600000000,May 04,73,189,428766
Groovy,1336176000000000,May 05,35,76,225596
Groovy,1336262400000000,May 06,28,49,395696
Groovy,1336348800000000,May 07,77,178,520542
Groovy,1336435200000000,May 08,71,169,208657
Groovy,1336521600000000,May 09,79,168,404029
Groovy,1336608000000000,May 10,71,291,553248
Groovy,1336694400000000,May 11,70,186,295887
Groovy,1336780800000000,May 12,38,121,294500
Groovy,1336867200000000,May 13,39,171,374069
Groovy,1336953600000000,May 14,65,207,853285
Groovy,1337040000000000,May 15,73,186,467358
Groovy,1337126400000000,May 16,72,218,471045
Groovy,1337212800000000,May 17,49,134,222329
Groovy,1337299200000000,May 18,11,20,8724
HaXe,1331424000000000,Mar 11,4,25,95372
HaXe,1331510400000000,Mar 12,10,24,119024
HaXe,1331596800000000,Mar 13,8,25,91736
HaXe,1331683200000000,Mar 14,15,41,65472
HaXe,1331769600000000,Mar 15,9,23,12680
HaXe,1331856000000000,Mar 16,7,8,10136
HaXe,1331942400000000,Mar 17,6,18,4464
HaXe,1332028800000000,Mar 18,5,21,23224
HaXe,1332115200000000,Mar 19,13,28,79731
HaXe,1332201600000000,Mar 20,10,11,13560
HaXe,1332288000000000,Mar 21,8,56,52052
HaXe,1332374400000000,Mar 22,9,19,103144
HaXe,1332460800000000,Mar 23,7,23,97208
HaXe,1332547200000000,Mar 24,5,16,35528
HaXe,1332633600000000,Mar 25,7,19,68962
HaXe,1332720000000000,Mar 26,8,20,57997
HaXe,1332806400000000,Mar 27,13,30,52687
HaXe,1332892800000000,Mar 28,11,27,19825
HaXe,1332979200000000,Mar 29,15,34,97388
HaXe,1333065600000000,Mar 30,14,25,94596
HaXe,1333152000000000,Mar 31,9,16,136180
HaXe,1333238400000000,Apr 01,10,19,175360
HaXe,1333324800000000,Apr 02,10,28,150900
HaXe,1333411200000000,Apr 03,18,36,108092
HaXe,1333497600000000,Apr 04,13,36,112076
HaXe,1333584000000000,Apr 05,12,25,41840
HaXe,1333670400000000,Apr 06,17,37,21728
HaXe,1333756800000000,Apr 07,10,33,52816
HaXe,1333843200000000,Apr 08,13,33,64108
HaXe,1333929600000000,Apr 09,15,48,146396
HaXe,1334016000000000,Apr 10,13,31,87100
HaXe,1334102400000000,Apr 11,7,33,41828
HaXe,1334188800000000,Apr 12,21,48,98916
HaXe,1334275200000000,Apr 13,13,26,79904
HaXe,1334361600000000,Apr 14,9,24,113116
HaXe,1334448000000000,Apr 15,12,32,152756
HaXe,1334534400000000,Apr 16,16,46,97224
HaXe,1334620800000000,Apr 17,20,38,46168
HaXe,1334707200000000,Apr 18,17,44,130428
HaXe,1334793600000000,Apr 19,12,35,93212
HaXe,1334880000000000,Apr 20,13,45,207256
HaXe,1334966400000000,Apr 21,12,30,53448
HaXe,1335052800000000,Apr 22,14,34,76100
HaXe,1335139200000000,Apr 23,14,27,13156
HaXe,1335225600000000,Apr 24,16,25,65388
HaXe,1335312000000000,Apr 25,17,38,47988
HaXe,1335398400000000,Apr 26,17,34,80728
HaXe,1335484800000000,Apr 27,10,27,105324
HaXe,1335571200000000,Apr 28,11,17,20492
